last_updated,target,temp_c,is_day,wind_kph,wind_degree,pressure_mb,humidity,cloud,feelslike_c,windchill_c,heatindex_c,dewpoint_c,vis_km,gust_kph,uv,wind_degree_sin,wind_degree_cos,lat,lon,futur_target
1736496000,0.0,4.7,1,4.0,163,1023.0,80,89,4.2,4.2,4.7,1.5,10.0,5.2,1.0,0.2923717047227366,-0.9563047559630355,45.75,4.85,0.03
1736499600,0.03,4.8,1,6.5,171,1023.0,79,97,3.4,3.4,4.8,1.5,10.0,8.6,1.0,0.1564344650402309,-0.9876883405951375,45.75,4.85,0.0
1736503200,0.0,5.3,1,7.6,183,1023.0,76,100,3.6,3.6,5.3,1.4,10.0,10.3,2.0,-0.0523359562429435,-0.9986295347545738,45.75,4.85,0.0
1736506800,0.0,5.8,1,9.7,175,1022.0,75,100,3.6,3.6,5.8,1.8,10.0,14.4,2.0,0.0871557427476582,-0.9961946980917455,45.75,4.85,0.01
1736510400,0.01,7.1,1,11.9,175,1020.0,71,100,4.8,4.8,7.1,2.1,10.0,17.1,2.0,0.0871557427476582,-0.9961946980917455,45.75,4.85,0.0
1736514000,0.0,8.0,1,12.6,173,1019.0,72,100,5.8,5.8,8.0,3.2,10.0,19.5,2.0,0.1218693434051475,-0.992546151641322,45.75,4.85,0.1
1736517600,0.1,9.2,1,11.5,173,1018.0,74,100,7.4,7.4,9.2,4.7,10.0,18.2,2.0,0.1218693434051475,-0.992546151641322,45.75,4.85,0.07
1736521200,0.07,8.9,1,11.9,170,1018.0,78,100,7.0,7.0,8.9,5.3,10.0,21.7,2.0,0.1736481776669302,-0.984807753012208,45.75,4.85,0.48
1736524800,0.48,8.3,1,10.4,179,1018.0,84,100,6.5,6.5,8.3,5.7,2.0,21.4,2.0,0.0174524064372834,-0.9998476951563912,45.75,4.85,0.01
1736528400,0.01,8.5,0,9.0,175,1018.0,85,100,7.0,7.0,8.5,6.2,10.0,18.9,0.0,0.0871557427476582,-0.9961946980917455,45.75,4.85,0.19
1736532000,0.19,8.5,0,7.9,169,1019.0,89,100,7.3,7.3,8.5,6.8,10.0,16.1,0.0,0.1908089953765449,-0.981627183447664,45.75,4.85,0.14
1736535600,0.14,8.3,0,6.8,161,1019.0,92,100,7.3,7.3,8.3,7.0,10.0,14.0,0.0,0.3255681544571566,-0.9455185755993168,45.75,4.85,0.0
1736539200,0.0,8.3,0,7.6,159,1019.0,91,78,7.1,7.1,8.3,7.0,10.0,15.8,0.0,0.3583679495453002,-0.9335804264972016,45.75,4.85,0.01
1736542800,0.01,8.0,0,7.6,161,1019.0,91,98,6.8,6.8,8.0,6.7,10.0,15.9,0.0,0.3255681544571566,-0.9455185755993168,45.75,4.85,0.04
1736463600,0.01,9.2,0,7.2,155,1023.0,78,100,8.3,8.3,9.2,5.7,10.0,10.8,0.0,0.4226182617406995,-0.90630778703665,44.8333,-0.5667,0.0
1736467200,0.0,9.4,0,9.0,164,1022.0,80,100,8.1,8.1,9.4,6.1,10.0,13.8,0.0,0.2756373558169992,-0.9612616959383188,44.8333,-0.5667,0.0
1736470800,0.0,9.7,0,9.4,170,1022.0,81,95,8.4,8.4,9.7,6.6,10.0,14.7,0.0,0.1736481776669302,-0.984807753012208,44.8333,-0.5667,0.0
1736474400,0.0,10.0,0,9.4,184,1022.0,85,85,8.7,8.7,10.0,7.5,10.0,14.8,0.0,-0.0697564737441252,-0.9975640502598242,44.8333,-0.5667,0.0
1736478000,0.0,10.3,0,10.4,196,1021.0,90,43,8.9,8.9,10.3,8.7,10.0,17.4,0.0,-0.275637355816999,-0.9612616959383188,44.8333,-0.5667,0.0
1736481600,0.0,10.4,0,9.7,208,1021.0,93,70,9.1,9.1,10.4,9.3,10.0,17.6,0.0,-0.4694715627858908,-0.8829475928589269,44.8333,-0.5667,0.0
1736485200,0.0,10.1,0,9.7,211,1021.0,94,85,8.8,8.8,10.1,9.2,2.0,19.4,0.0,-0.5150380749100542,-0.8571673007021123,44.8333,-0.5667,0.0
1736488800,0.0,9.8,0,9.7,203,1021.0,94,49,8.5,8.5,9.8,8.9,10.0,20.4,0.0,-0.3907311284892735,-0.9205048534524404,44.8333,-0.5667,0.0
1736492400,0.0,9.9,0,9.7,209,1021.0,92,36,8.5,8.5,9.9,8.7,10.0,20.4,0.0,-0.4848096202463369,-0.8746197071393959,44.8333,-0.5667,0.0
1736496000,0.0,10.3,1,12.2,214,1021.0,88,40,8.6,8.6,10.3,8.3,10.0,25.4,4.0,-0.5591929034707467,-0.8290375725550417,44.8333,-0.5667,0.0
1736499600,0.0,11.4,1,13.7,220,1021.0,83,86,9.8,9.8,11.4,8.6,10.0,24.7,3.0,-0.6427876096865393,-0.766044443118978,44.8333,-0.5667,0.0
1736503200,0.0,12.5,1,14.8,219,1021.0,80,100,11.1,11.1,12.6,9.1,10.0,24.6,3.0,-0.6293203910498376,-0.7771459614569708,44.8333,-0.5667,0.01
1736506800,0.01,13.7,1,17.3,230,1021.0,75,100,12.3,12.3,13.7,9.5,10.0,26.7,3.0,-0.7660444431189779,-0.6427876096865395,44.8333,-0.5667,0.05
1736510400,0.05,13.7,1,18.0,232,1021.0,75,100,12.2,12.2,13.7,9.3,10.0,29.0,3.0,-0.7880107536067221,-0.6156614753256581,44.8333,-0.5667,0.37
1736514000,0.37,13.6,1,17.6,237,1020.0,74,100,12.2,12.2,13.7,9.2,2.0,28.2,3.0,-0.8386705679454242,-0.544639035015027,44.8333,-0.5667,1.73
1736517600,1.73,13.0,1,19.4,247,1020.0,82,100,11.2,11.2,13.0,10.0,9.0,29.6,3.0,-0.9205048534524404,-0.3907311284892738,44.8333,-0.5667,0.27
1736521200,0.27,12.9,1,19.8,249,1020.0,83,100,11.0,11.0,12.9,10.0,2.0,31.4,3.0,-0.9335804264972016,-0.3583679495453007,44.8333,-0.5667,0.63
1736524800,0.63,12.4,1,18.7,247,1021.0,89,100,10.5,10.5,12.4,10.7,2.0,28.7,3.0,-0.9205048534524404,-0.3907311284892738,44.8333,-0.5667,0.1
1736528400,0.1,12.9,0,18.0,254,1021.0,90,100,11.1,11.1,12.9,11.2,10.0,28.0,0.0,-0.961261695938319,-0.2756373558169989,44.8333,-0.5667,0.07
1736532000,0.07,13.0,0,15.5,252,1021.0,91,100,11.6,11.6,13.0,11.6,10.0,24.2,0.0,-0.9510565162951536,-0.3090169943749475,44.8333,-0.5667,0.18
1736535600,0.18,12.9,0,14.0,245,1021.0,95,100,11.6,11.6,12.9,12.2,10.0,21.5,0.0,-0.9063077870366502,-0.4226182617406991,44.8333,-0.5667,3.83
1736539200,3.83,12.9,0,14.0,245,1021.0,98,100,11.6,11.6,12.9,12.6,7.0,22.0,0.0,-0.9063077870366502,-0.4226182617406991,44.8333,-0.5667,2.54
1736542800,2.54,13.3,0,14.0,274,1021.0,98,100,12.1,12.1,13.3,13.0,7.0,22.1,0.0,-0.9975640502598244,0.0697564737441252,44.8333,-0.5667,1.65
1736463600,0.0,10.8,0,4.3,313,1011.0,66,1,10.9,10.9,10.8,4.7,10.0,7.5,0.0,-0.7313537016191703,0.6819983600624986,43.7,7.25,0.0
1736467200,0.0,10.5,0,4.3,340,1011.0,66,1,10.6,10.6,10.6,4.5,10.0,7.5,0.0,-0.3420201433256686,0.9396926207859084,43.7,7.25,0.0
1736470800,0.0,10.5,0,4.7,5,1012.0,66,4,10.4,10.4,10.5,4.4,10.0,8.2,0.0,0.0871557427476581,0.9961946980917455,43.7,7.25,0.0
1736474400,0.0,10.4,0,5.8,7,1012.0,66,3,10.0,10.0,10.4,4.3,10.0,10.0,0.0,0.1218693434051474,0.992546151641322,43.7,7.25,0.0
1736478000,0.0,10.3,0,6.5,358,1012.0,66,0,9.7,9.7,10.3,4.2,10.0,11.5,0.0,-0.0348994967025008,0.9993908270190958,43.7,7.25,0.0
1736481600,0.0,10.3,0,3.6,358,1012.0,65,3,10.5,10.5,10.3,4.1,10.0,6.3,0.0,-0.0348994967025008,0.9993908270190958,43.7,7.25,0.0
1736485200,0.0,10.2,0,4.0,350,1013.0,65,2,10.3,10.3,10.2,4.0,10.0,6.8,0.0,-0.1736481776669304,0.984807753012208,43.7,7.25,0.0
1736488800,0.0,10.1,0,6.5,355,1013.0,64,0,9.5,9.5,10.1,3.7,10.0,11.4,0.0,-0.0871557427476583,0.9961946980917455,43.7,7.25,0.0
1736492400,0.0,10.0,0,7.6,349,1014.0,62,2,9.2,9.2,10.0,3.2,10.0,13.6,0.0,-0.1908089953765446,0.981627183447664,43.7,7.25,0.0
1736496000,0.0,10.2,1,6.8,324,1014.0,60,0,9.5,9.5,10.2,2.7,10.0,12.0,4.0,-0.5877852522924734,0.8090169943749473,43.7,7.25,0.0
1736499600,0.0,11.2,1,6.5,316,1015.0,57,4,10.7,10.7,11.2,3.0,10.0,10.2,4.0,-0.6946583704589976,0.7193398003386509,43.7,7.25,0.0
1736503200,0.0,12.3,1,2.5,346,1015.0,53,3,12.3,12.3,12.3,2.9,10.0,3.6,4.0,-0.2419218955996678,0.9702957262759964,43.7,7.25,0.0
1736506800,0.0,12.6,1,3.2,189,1015.0,53,3,13.3,13.3,12.6,3.2,10.0,4.4,4.0,-0.1564344650402307,-0.9876883405951378,43.7,7.25,0.0
1736510400,0.0,12.6,1,6.5,194,1015.0,59,3,12.4,12.4,12.6,4.8,10.0,8.7,4.0,-0.2419218955996675,-0.9702957262759964,43.7,7.25,0.0
1736514000,0.0,12.8,1,6.1,180,1015.0,65,2,12.7,12.7,12.8,6.4,10.0,7.9,4.0,1.2246467991473532e-16,-1.0,43.7,7.25,0.0
1736517600,0.0,12.7,1,5.4,159,1015.0,68,2,12.7,12.7,12.7,7.1,10.0,7.1,4.0,0.3583679495453002,-0.9335804264972016,43.7,7.25,0.0
1736521200,0.0,12.5,1,4.7,129,1015.0,72,2,12.7,12.7,12.5,7.6,10.0,6.3,4.0,0.777145961456971,-0.6293203910498373,43.7,7.25,0.0
1736524800,0.0,11.9,1,4.3,97,1015.0,76,3,12.1,12.1,11.9,7.9,10.0,6.4,4.0,0.992546151641322,-0.1218693434051473,43.7,7.25,0.0
1736528400,0.0,11.7,0,4.3,71,1015.0,77,3,11.9,11.9,11.7,7.8,10.0,6.6,0.0,0.9455185755993168,0.3255681544571567,43.7,7.25,0.0
1736532000,0.0,11.5,0,5.8,56,1015.0,75,9,11.3,11.3,11.5,7.3,10.0,8.9,0.0,0.8290375725550417,0.5591929034707468,43.7,7.25,0.0
1736535600,0.0,11.5,0,4.0,38,1015.0,73,5,11.7,11.7,11.5,6.7,10.0,6.2,0.0,0.6156614753256583,0.7880107536067219,43.7,7.25,0.0
1736539200,0.0,11.4,0,5.4,54,1016.0,73,21,11.2,11.2,11.4,6.7,10.0,8.4,0.0,0.8090169943749475,0.5877852522924731,43.7,7.25,0.0
1736542800,0.0,11.2,0,6.5,56,1016.0,73,33,10.7,10.7,11.2,6.6,10.0,10.1,0.0,0.8290375725550417,0.5591929034707468,43.7,7.25,0.0
1736463600,1.06,3.2,0,16.9,170,1020.0,95,100,-0.7,-0.7,3.2,2.5,9.0,22.6,0.0,0.1736481776669302,-0.984807753012208,48.65,-2.0167,1.75
1736467200,1.75,3.1,0,16.9,150,1020.0,97,100,-0.9,-0.9,3.1,2.7,9.0,22.5,0.0,0.4999999999999999,-0.8660254037844387,48.65,-2.0167,1.45
1736470800,1.45,2.9,0,21.6,135,1019.0,97,100,-1.8,-1.8,2.9,2.5,9.0,29.2,0.0,0.7071067811865476,-0.7071067811865475,48.65,-2.0167,1.56
1736474400,1.56,2.9,0,28.8,128,1017.0,97,100,-2.6,-2.6,2.9,2.5,9.0,39.6,0.0,0.788010753606722,-0.6156614753256583,48.65,-2.0167,3.36
1736478000,3.36,3.1,0,34.2,122,1015.0,97,100,-2.9,-2.9,3.1,2.6,7.0,46.6,0.0,0.8480480961564261,-0.5299192642332048,48.65,-2.0167,2.47
1736481600,2.47,3.4,0,38.2,124,1014.0,95,100,-2.7,-2.7,3.4,2.7,9.0,52.0,0.0,0.8290375725550417,-0.5591929034707467,48.65,-2.0167,1.23
1736485200,1.23,4.1,0,35.6,132,1013.0,95,100,-1.6,-1.6,4.1,3.3,9.0,49.0,0.0,0.7431448254773942,-0.6691306063588582,48.65,-2.0167,0.54
1736488800,0.54,5.2,0,31.0,136,1011.0,95,100,0.2,0.2,5.2,4.5,2.0,43.1,0.0,0.6946583704589971,-0.7193398003386513,48.65,-2.0167,0.55
1736492400,0.55,6.3,0,27.0,139,1010.0,97,100,2.0,2.0,6.3,5.8,2.0,41.7,0.0,0.6560590289905073,-0.754709580222772,48.65,-2.0167,0.37
1736496000,0.37,9.2,1,16.2,177,1009.0,97,100,6.8,6.8,9.2,8.7,2.0,26.8,2.0,0.0523359562429438,-0.9986295347545738,48.65,-2.0167,1.3
1736499600,1.3,11.8,1,23.4,249,1010.0,96,100,9.4,9.4,11.8,11.3,9.0,38.7,3.0,-0.9335804264972016,-0.3583679495453007,48.65,-2.0167,0.12
1736503200,0.12,12.4,1,26.6,257,1010.0,95,100,10.0,10.0,12.4,11.6,10.0,44.9,3.0,-0.9743700647852352,-0.2249510543438652,48.65,-2.0167,0.21
1736506800,0.21,12.7,1,33.1,251,1011.0,95,100,9.9,9.9,12.7,12.0,10.0,54.8,3.0,-0.9455185755993168,-0.3255681544571566,48.65,-2.0167,0.01
1736510400,0.01,12.8,1,32.8,268,1011.0,90,51,10.1,10.1,12.8,11.2,10.0,54.6,3.0,-0.9993908270190958,-0.0348994967025007,48.65,-2.0167,0.01
1736514000,0.01,13.0,1,34.2,267,1012.0,86,90,10.3,10.3,13.0,10.7,10.0,55.2,3.0,-0.9986295347545738,-0.0523359562429443,48.65,-2.0167,0.02
1736517600,0.02,12.5,1,32.4,270,1012.0,84,75,9.7,9.7,12.5,10.0,10.0,53.5,3.0,-1.0,-1.8369701987210294e-16,48.65,-2.0167,0.04
1736521200,0.04,12.2,1,31.7,273,1013.0,84,89,9.3,9.3,12.2,9.6,10.0,51.2,3.0,-0.9986295347545738,0.0523359562429439,48.65,-2.0167,0.06
1736524800,0.06,11.5,1,28.1,282,1014.0,87,53,8.7,8.7,11.5,9.5,10.0,46.8,3.0,-0.9781476007338056,0.2079116908177594,48.65,-2.0167,0.08
1736528400,0.08,11.0,0,25.2,280,1015.0,90,77,8.2,8.2,11.0,9.5,10.0,42.7,0.0,-0.984807753012208,0.1736481776669299,48.65,-2.0167,0.03
1736532000,0.03,10.7,0,23.0,280,1015.0,92,72,7.9,7.9,10.7,9.4,10.0,39.0,0.0,-0.984807753012208,0.1736481776669299,48.65,-2.0167,0.07
1736535600,0.07,10.1,0,19.8,268,1017.0,94,100,7.6,7.6,10.1,9.2,10.0,34.3,0.0,-0.9993908270190958,-0.0348994967025007,48.65,-2.0167,0.07
1736539200,0.07,10.2,0,16.6,266,1017.0,95,98,7.9,7.9,10.2,9.3,10.0,27.8,0.0,-0.9975640502598242,-0.0697564737441255,48.65,-2.0167,0.13
1736542800,0.13,10.3,0,15.8,276,1018.0,95,100,8.1,8.1,10.3,9.4,10.0,25.4,0.0,-0.9945218953682734,0.1045284632676529,48.65,-2.0167,0.03
1736463600,0.43,5.2,0,23.8,133,1016.0,92,100,0.9,0.9,5.2,3.9,2.0,34.8,0.0,0.7313537016191706,-0.6819983600624984,48.4,-4.4833,0.61
1736467200,0.61,5.1,0,27.4,126,1015.0,93,100,0.5,0.5,5.1,4.0,2.0,39.8,0.0,0.8090169943749475,-0.587785252292473,48.4,-4.4833,1.36
1736470800,1.36,5.1,0,31.0,128,1013.0,93,100,0.1,0.1,5.1,4.1,9.0,45.8,0.0,0.788010753606722,-0.6156614753256583,48.4,-4.4833,2.0
1736474400,2.0,6.5,0,28.8,148,1012.0,96,100,2.2,2.2,6.6,5.9,9.0,46.7,0.0,0.5299192642332049,-0.848048096156426,48.4,-4.4833,0.83
1736478000,0.83,10.7,0,28.1,208,1010.0,97,100,7.6,7.6,10.7,10.2,9.0,46.7,0.0,-0.4694715627858908,-0.8829475928589269,48.4,-4.4833,1.34
1736481600,1.34,12.7,0,37.1,232,1009.0,97,100,9.7,9.7,12.7,12.2,9.0,58.0,0.0,-0.7880107536067221,-0.6156614753256581,48.4,-4.4833,0.77
1736485200,0.77,13.1,0,40.0,237,1009.0,97,100,10.1,10.1,13.1,12.5,10.0,60.6,0.0,-0.8386705679454242,-0.544639035015027,48.4,-4.4833,0.25
1736488800,0.25,13.3,0,40.0,243,1009.0,97,100,10.4,10.4,13.3,12.8,10.0,59.9,0.0,-0.8910065241883678,-0.4539904997395469,48.4,-4.4833,0.42
1736492400,0.42,13.3,0,38.2,246,1009.0,97,100,10.5,10.5,13.3,12.9,2.0,57.2,0.0,-0.913545457642601,-0.4067366430758001,48.4,-4.4833,0.27
1736496000,0.27,13.3,0,36.0,250,1010.0,97,100,10.6,10.6,13.3,12.9,10.0,54.0,0.0,-0.9396926207859084,-0.3420201433256685,48.4,-4.4833,0.04
1736499600,0.04,13.2,1,33.8,255,1011.0,95,100,10.5,10.5,13.2,12.4,10.0,51.8,3.0,-0.9659258262890684,-0.2588190451025206,48.4,-4.4833,0.03
1736503200,0.03,13.0,1,29.5,262,1012.0,91,99,10.5,10.5,13.0,11.6,10.0,45.6,3.0,-0.9902680687415704,-0.1391731009600658,48.4,-4.4833,0.01
1736506800,0.01,13.0,1,29.9,265,1013.0,88,85,10.5,10.5,13.0,11.1,10.0,46.9,3.0,-0.9961946980917455,-0.0871557427476582,48.4,-4.4833,0.01
1736510400,0.01,12.9,1,28.8,264,1013.0,87,81,10.5,10.5,12.9,10.9,10.0,43.4,3.0,-0.9945218953682734,-0.1045284632676533,48.4,-4.4833,0.05
1736514000,0.05,13.2,1,30.2,265,1014.0,88,86,10.7,10.7,13.2,11.3,10.0,42.2,3.0,-0.9961946980917455,-0.0871557427476582,48.4,-4.4833,0.06
1736517600,0.06,12.7,1,28.4,267,1014.0,87,76,10.2,10.2,12.7,10.6,10.0,41.3,3.0,-0.9986295347545738,-0.0523359562429443,48.4,-4.4833,0.06
1736521200,0.06,12.4,1,28.4,266,1015.0,87,77,9.8,9.8,12.4,10.2,10.0,43.1,3.0,-0.9975640502598242,-0.0697564737441255,48.4,-4.4833,0.01
1736524800,0.01,12.0,1,27.7,269,1015.0,84,74,9.4,9.4,12.0,9.4,10.0,44.7,3.0,-0.9998476951563912,-0.0174524064372834,48.4,-4.4833,0.0
1736528400,0.0,11.2,0,24.8,279,1016.0,88,32,8.5,8.5,11.2,9.3,10.0,41.9,0.0,-0.9876883405951378,0.1564344650402306,48.4,-4.4833,0.0
1736532000,0.0,10.9,0,23.4,276,1017.0,92,58,8.3,8.3,10.9,9.6,10.0,38.9,0.0,-0.9945218953682734,0.1045284632676529,48.4,-4.4833,0.0
1736535600,0.0,10.7,0,21.6,280,1017.0,93,72,8.2,8.2,10.7,9.7,10.0,36.1,0.0,-0.984807753012208,0.1736481776669299,48.4,-4.4833,0.0
1736539200,0.0,10.7,0,20.5,290,1018.0,94,71,8.3,8.3,10.8,9.9,10.0,33.6,0.0,-0.9396926207859084,0.342020143325669,48.4,-4.4833,0.0
1736542800,0.0,10.7,0,19.1,293,1019.0,95,93,8.4,8.4,10.7,10.0,10.0,30.9,0.0,-0.9205048534524404,0.3907311284892735,48.4,-4.4833,0.02
1736463600,0.0,3.5,0,7.6,234,1021.0,79,61,1.5,1.5,3.5,0.2,10.0,11.7,0.0,-0.8090169943749473,-0.5877852522924732,48.8667,2.3333,0.0
1736467200,0.0,3.5,0,7.9,221,1021.0,78,52,1.4,1.4,3.5,0.1,10.0,12.2,0.0,-0.656059028990507,-0.7547095802227721,48.8667,2.3333,0.0
1736470800,0.0,3.7,0,8.3,221,1021.0,77,54,1.5,1.5,3.7,0.0,10.0,12.5,0.0,-0.656059028990507,-0.7547095802227721,48.8667,2.3333,0.0
1736474400,0.0,3.7,0,7.2,217,1021.0,77,94,1.9,1.9,3.7,0.1,10.0,10.9,0.0,-0.6018150231520484,-0.7986355100472928,48.8667,2.3333,0.04
1736478000,0.04,3.8,0,7.6,212,1021.0,78,100,1.8,1.8,3.8,0.3,10.0,11.3,0.0,-0.5299192642332048,-0.8480480961564261,48.8667,2.3333,0.13
1736481600,0.13,3.8,0,7.6,216,1021.0,79,73,1.9,1.9,3.8,0.6,7.0,11.1,0.0,-0.587785252292473,-0.8090169943749475,48.8667,2.3333,0.5
1736485200,0.5,3.2,0,8.3,208,1020.0,84,62,0.9,0.9,3.2,0.7,5.0,11.5,0.0,-0.4694715627858908,-0.8829475928589269,48.8667,2.3333,1.33
1736488800,1.33,2.4,0,6.5,158,1020.0,93,100,0.6,0.6,2.5,1.4,2.0,8.6,0.0,0.3746065934159122,-0.9271838545667872,48.8667,2.3333,2.72
1736492400,2.72,1.6,0,10.4,125,1019.0,98,100,-1.5,-1.5,1.6,1.4,2.0,14.1,0.0,0.8191520442889917,-0.5735764363510462,48.8667,2.3333,2.53
1736496000,2.53,1.2,1,12.2,118,1019.0,99,100,-2.4,-2.4,1.2,1.1,2.0,17.2,1.0,0.8829475928589269,-0.4694715627858909,48.8667,2.3333,2.37
1736499600,2.37,0.8,1,14.4,121,1018.0,99,100,-3.3,-3.3,0.8,0.7,9.0,21.5,1.0,0.8571673007021123,-0.5150380749100543,48.8667,2.3333,1.52
1736503200,1.52,0.9,1,17.3,117,1017.0,99,100,-3.7,-3.7,0.9,0.8,9.0,25.9,1.0,0.8910065241883679,-0.4539904997395467,48.8667,2.3333,1.44
1736506800,1.44,1.0,1,16.9,113,1016.0,99,100,-3.5,-3.5,1.0,0.9,9.0,25.3,1.0,0.9205048534524404,-0.3907311284892738,48.8667,2.3333,0.98
1736510400,0.98,1.0,1,16.2,115,1015.0,99,100,-3.4,-3.4,1.0,0.8,9.0,24.5,1.0,0.90630778703665,-0.4226182617406993,48.8667,2.3333,0.13
1736514000,0.13,1.4,1,14.0,111,1014.0,99,100,-2.5,-2.5,1.4,1.2,10.0,21.1,1.0,0.9335804264972016,-0.3583679495453002,48.8667,2.3333,0.05
1736517600,0.05,1.6,1,12.2,108,1014.0,99,100,-1.9,-1.9,1.6,1.5,0.0,18.4,1.0,0.9510565162951536,-0.3090169943749473,48.8667,2.3333,0.06
1736521200,0.06,1.7,1,10.1,116,1014.0,99,100,-1.3,-1.3,1.7,1.6,0.0,15.2,1.0,0.8987940462991669,-0.4383711467890775,48.8667,2.3333,0.01
1736524800,0.01,1.8,1,6.5,109,1014.0,99,100,-0.1,-0.1,1.8,1.7,0.0,9.9,1.0,0.9455185755993168,-0.3255681544571566,48.8667,2.3333,0.01
1736528400,0.01,1.9,0,4.7,109,1014.0,99,100,0.7,0.7,1.9,1.9,0.0,7.3,0.0,0.9455185755993168,-0.3255681544571566,48.8667,2.3333,0.14
1736532000,0.14,2.2,0,4.0,67,1015.0,100,100,1.4,1.4,2.2,2.1,0.0,6.1,0.0,0.9205048534524404,0.3907311284892737,48.8667,2.3333,0.01
1736535600,0.01,2.3,0,5.0,57,1016.0,99,100,1.0,1.0,2.3,2.2,0.0,7.8,0.0,0.838670567945424,0.5446390350150271,48.8667,2.3333,0.0
1736539200,0.0,2.3,0,5.4,51,1016.0,99,100,0.9,0.9,2.3,2.2,0.0,8.4,0.0,0.7771459614569709,0.6293203910498375,48.8667,2.3333,0.01
1736542800,0.01,2.3,0,8.3,24,1018.0,98,100,-0.1,-0.1,2.3,2.1,0.0,12.3,0.0,0.4067366430758002,0.9135454576426008,48.8667,2.3333,0.0
1736463600,0.01,5.8,0,11.2,129,1020.0,84,100,3.4,3.4,5.8,3.2,10.0,17.4,0.0,0.777145961456971,-0.6293203910498373,47.2167,-1.55,0.07
1736467200,0.07,5.9,0,15.5,135,1019.0,84,100,2.8,2.8,5.9,3.5,10.0,23.7,0.0,0.7071067811865476,-0.7071067811865475,47.2167,-1.55,0.16
1736470800,0.16,6.3,0,17.6,147,1019.0,88,100,2.9,2.9,6.3,4.4,2.0,26.7,0.0,0.5446390350150273,-0.8386705679454239,47.2167,-1.55,0.03
1736474400,0.03,6.9,0,19.4,151,1018.0,91,100,3.6,3.6,6.9,5.6,10.0,29.3,0.0,0.4848096202463371,-0.8746197071393957,47.2167,-1.55,0.04
1736478000,0.04,7.9,0,22.0,162,1016.0,94,100,4.5,4.5,7.9,6.9,10.0,33.9,0.0,0.3090169943749475,-0.9510565162951536,47.2167,-1.55,0.03
1736481600,0.03,10.6,0,23.4,203,1015.0,96,100,7.9,7.9,10.6,10.1,10.0,39.1,0.0,-0.3907311284892735,-0.9205048534524404,47.2167,-1.55,0.02
1736485200,0.02,12.4,0,32.8,228,1014.0,93,100,9.6,9.6,12.4,11.3,10.0,51.2,0.0,-0.7431448254773944,-0.6691306063588581,47.2167,-1.55,0.53
1736488800,0.53,12.4,0,34.2,228,1014.0,93,100,9.4,9.4,12.4,11.3,2.0,53.4,0.0,-0.7431448254773944,-0.6691306063588581,47.2167,-1.55,0.15
1736492400,0.15,12.5,0,36.4,237,1013.0,94,100,9.5,9.5,12.5,11.5,10.0,56.3,0.0,-0.8386705679454242,-0.544639035015027,47.2167,-1.55,0.24
1736496000,0.24,12.7,1,36.4,241,1014.0,94,100,9.7,9.7,12.7,11.8,10.0,56.5,3.0,-0.8746197071393959,-0.4848096202463368,47.2167,-1.55,0.07
1736499600,0.07,12.8,1,34.9,242,1014.0,95,100,9.9,9.9,12.8,12.0,10.0,54.4,3.0,-0.882947592858927,-0.4694715627858907,47.2167,-1.55,0.61
1736503200,0.61,12.9,1,33.1,245,1014.0,96,100,10.2,10.2,12.9,12.3,10.0,51.6,3.0,-0.9063077870366502,-0.4226182617406991,47.2167,-1.55,0.09
1736506800,0.09,12.9,1,33.1,249,1015.0,97,100,10.3,10.3,13.0,12.5,10.0,52.0,3.0,-0.9335804264972016,-0.3583679495453007,47.2167,-1.55,0.02
1736510400,0.02,13.2,1,31.0,253,1015.0,96,100,10.7,10.7,13.2,12.6,10.0,47.6,3.0,-0.9563047559630352,-0.2923717047227371,47.2167,-1.55,0.01
1736514000,0.01,13.0,1,28.8,253,1015.0,97,100,10.6,10.6,13.0,12.6,10.0,44.5,3.0,-0.9563047559630352,-0.2923717047227371,47.2167,-1.55,0.07
1736517600,0.07,13.2,1,26.6,266,1015.0,95,100,11.0,11.0,13.2,12.5,10.0,40.0,3.0,-0.9975640502598242,-0.0697564737441255,47.2167,-1.55,0.02
1736521200,0.02,13.2,1,24.5,272,1016.0,93,81,11.1,11.1,13.2,12.1,10.0,36.7,3.0,-0.9993908270190958,0.0348994967025012,47.2167,-1.55,0.0
1736524800,0.0,12.6,1,20.5,265,1016.0,91,40,10.6,10.6,12.6,11.2,10.0,32.3,4.0,-0.9961946980917455,-0.0871557427476582,47.2167,-1.55,0.0
1736528400,0.0,11.6,0,19.4,265,1017.0,95,67,9.5,9.5,11.7,10.8,10.0,31.9,0.0,-0.9961946980917455,-0.0871557427476582,47.2167,-1.55,0.0
1736532000,0.0,11.3,0,18.4,267,1018.0,95,71,9.1,9.1,11.3,10.5,10.0,29.9,0.0,-0.9986295347545738,-0.0523359562429443,47.2167,-1.55,0.0
1736535600,0.0,10.8,0,13.3,267,1018.0,96,80,9.1,9.1,10.8,10.2,10.0,22.4,0.0,-0.9986295347545738,-0.0523359562429443,47.2167,-1.55,0.0
1736539200,0.0,10.2,0,13.0,257,1019.0,97,71,8.5,8.5,10.2,9.8,10.0,23.2,0.0,-0.9743700647852352,-0.2249510543438652,47.2167,-1.55,0.0
1736542800,0.0,9.9,0,12.6,260,1019.0,97,61,8.2,8.2,9.9,9.5,10.0,23.1,0.0,-0.984807753012208,-0.1736481776669303,47.2167,-1.55,0.0
